Title,Price,Location,Rooms,Area,Floor,Price_per_m2,Segment,FloorCategory,AreaCategory
Отдельный дом · 4 комнаты · 62 м² · 10 сот.,7500000.0,Отделочников 15,4,62.0,1,120967.74193548386,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 130 м² · 6 сот.,67000000.0,Новостройка 27\3,4,130.0,1,515384.6153846154,элит,низкий,большая
Отдельный дом · 10 комнат · 750 м² · 10 сот.,200000000.0,Баймуканова 13,10,750.0,1,266666.6666666667,комфорт,низкий,большая
Часть дома · 5 комнат · 138 м² · 6 сот.,40500000.0,Мкр.Школьный 390,5,138.0,1,293478.26086956525,комфорт,низкий,большая
Часть дома · 4 комнаты · 96 м² · 3.7 сот.,50000000.0,"Турксибский р-н, Чернышевского — Чернышевского",4,96.0,1,520833.3333333333,элит,низкий,средняя
Отдельный дом · 4 комнаты · 250 м² · 5.5 сот.,30000000.0,"Енбекшинский р-н, 11-й микрорайон, 11-й микрорайон 161",4,250.0,1,120000.0,комфорт,низкий,большая
Часть дома · 4 комнаты · 74 м² · 4.3 сот.,129000000.0,"Бостандыкский р-н, 20 линия 5 — Абая - Розыбакиева",4,74.0,1,1743243.2432432433,элит,низкий,средняя
Отдельный дом · 7 комнат · 249 м² · 9 сот.,70000000.0,"П. Асан, ул. Махамбет Батыра 51",7,249.0,1,281124.4979919679,комфорт,низкий,большая
Отдельный дом · 5 комнат · 140 м² · 8.5 сот.,45000000.0,Керимбекова 25,5,140.0,1,321428.5714285714,комфорт,низкий,большая
Отдельный дом · 6 комнат · 313 м² · 5.5 сот.,250000000.0,"Бостандыкский р-н, мкр Баганашыл — Тан",6,313.0,1,798722.0447284345,элит,низкий,большая
Отдельный дом · 13 комнат · 472 м² · 10 сот.,165000000.0,"Туран р-н, Ушсала 596 — Алатау батыр - Дукенбай Досжан",13,472.0,1,349576.27118644066,комфорт,низкий,большая
Отдельный дом · 6 комнат · 236.5 м² · 5 сот.,75000000.0,Аэропортная 3,6,236.5,1,317124.7357293869,комфорт,низкий,большая
Отдельный дом · 2 комнаты · 80 м² · 5 сот.,25000000.0,Несибелы 12 — Акымжанова,2,80.0,1,312500.0,комфорт,низкий,средняя
Отдельный дом · 9 комнат · 782 м² · 14 сот.,750000000.0,Панфилова,9,782.0,1,959079.283887468,элит,низкий,большая
Часть дома · 4 комнаты · 98.6 м² · 904 сот.,12300000.0,Алаш 9/1 — Средняя школа Шайкорык,4,98.6,1,124746.45030425965,комфорт,низкий,средняя
Отдельный дом · 6 комнат · 300 м² · 13 сот.,38000000.0,Мусрепова 125,6,300.0,1,126666.66666666667,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 100 м² · 3 сот.,20000000.0,"Енбекшинский р-н, 11-й микрорайон, Бекет батыр — Бекет батыра вдоль дороги",4,100.0,1,200000.0,комфорт,низкий,средняя
Часть дома · 4 комнаты · 116 м² · 8 сот.,39500000.0,"Алатауский р-н, мкр Боралдай (Бурундай) Жетісу 16",4,116.0,1,340517.2413793103,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 102 м² · 10 сот.,20000000.0,Бейбітшілік 24 — На пересечении улицы Желтоқсан,3,102.0,1,196078.431372549,комфорт,низкий,большая
Часть дома · 5 комнат · 220 м² · 4 сот.,190000000.0,"Есильский р-н, Каракат 16",5,220.0,1,863636.3636363636,элит,низкий,большая
Отдельный дом · 4 комнаты · 182 м² · 10 сот.,91500000.0,БАКАД — ул. Алтай,4,182.0,1,502747.25274725276,элит,низкий,большая
Отдельный дом · 6 комнат · 200 м² · 20 сот.,400000000.0,"Медеуский р-н, мкр Коктобе 77 — Аль фараби угол Достык",6,200.0,1,2000000.0,элит,низкий,большая
Отдельный дом · 6 комнат · 220 м² · 6 сот.,49000000.0,Садовая,6,220.0,1,222727.27272727274,комфорт,низкий,большая
Отдельный дом · 7 комнат · 189 м² · 10 сот.,38000000.0,проспект Толе би 185,7,189.0,1,201058.20105820106,комфорт,низкий,большая
Отдельный дом · 5 комнат · 200 м² · 6 сот.,55000000.0,Макашаева,5,200.0,1,275000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 130 м² · 6.5 сот.,26000000.0,Астана 3А,4,130.0,1,200000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 150 м² · 15 сот.,30000000.0,Кенбайтак 40 — Караван сарайға жақын,4,150.0,1,200000.0,комфорт,низкий,большая
Отдельный дом · 5 комнат · 180 м² · 6 сот.,41000000.0,"Турксибский р-н, мкр 13-й военный городок, Мкр 13-й военный городок — Рв-90, Дегдар, 8 линия.",5,180.0,1,227777.77777777778,комфорт,низкий,большая
Отдельный дом · 7 комнат · 300 м² · 11 сот.,160000000.0,"Есильский р-н, Кашаубаев 41",7,300.0,1,533333.3333333334,элит,низкий,большая
Отдельный дом · 5 комнат · 135 м² · 6 сот.,65000000.0,Курмангалиева 71 — Остановка Чуйкова,5,135.0,1,481481.48148148146,комфорт,низкий,большая
Отдельный дом · 7 комнат · 165 м² · 10 сот.,42000000.0,Есетова 103,7,165.0,1,254545.45454545456,комфорт,низкий,большая
Отдельный дом · 5 комнат · 128 м² · 8 сот.,42000000.0,Мостовая 20/2,5,128.0,1,328125.0,комфорт,низкий,большая
Отдельный дом · 2 комнаты · 45.6 м² · 12 сот.,12000000.0,"Красный камень, Безымянная 2А — Магазин Аяжан",2,45.6,1,263157.8947368421,комфорт,низкий,малая
Отдельный дом · 5 комнат · 165 м² · 2 сот.,60000000.0,Янко,5,165.0,1,363636.36363636365,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 150 м² · 4 сот.,79000000.0,Калдаякова 14б,4,150.0,1,526666.6666666666,элит,низкий,большая
Дача · 1 комната · 32 м² · 8 сот.,6000000.0,Веселая(Иртышский Строитель) 75,1,32.0,1,187500.0,комфорт,низкий,малая
Отдельный дом · 7 комнат · 400 м² · 8 сот.,305000000.0,"Бостандыкский р-н, мкр Мирас 153",7,400.0,1,762500.0,элит,низкий,большая
Отдельный дом · 5 комнат · 100 м² · 80 сот.,80000000.0,Альжанова 4 — С. Ширкин,5,100.0,1,800000.0,элит,низкий,средняя
Отдельный дом · 4 комнаты · 100 м² · 15 сот.,45000000.0,Кенжекулова 2,4,100.0,1,450000.0,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 210 м² · 8 сот.,65000000.0,"мкр Сарыкамыс, Гулдер 14",5,210.0,1,309523.8095238095,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 100 м² · 4 сот.,37000000.0,Мұстафа Өзтүрік 10 — Возле Новой Районной Больницы,4,100.0,1,370000.0,комфорт,низкий,средняя
Отдельный дом · 9 комнат · 500 м² · 10 сот.,255000000.0,"мкр Нурсая, Наренбаева 14",9,500.0,1,510000.0,элит,низкий,большая
Отдельный дом · 6 комнат · 378 м² · 6 сот.,182000000.0,"Жетысуский р-н, Натарова — Баянаульская",6,378.0,1,481481.48148148146,комфорт,низкий,большая
Отдельный дом · 5 комнат · 455.6 м² · 10.8 сот.,560000000.0,"Медеуский р-н, мкр Каменское плато 10",5,455.6,1,1229148.3757682177,элит,низкий,большая
Отдельный дом · 7 комнат · 360 м² · 12 сот.,68990000.0,Балауса 22,7,360.0,1,191638.88888888888,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 83.3 м² · 5 сот.,33000000.0,"10мкр, Орнек 2",4,83.3,1,396158.46338535415,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 167 м² · 10 сот.,70000000.0,Массив Гидрокомплекс 167,5,167.0,1,419161.6766467066,комфорт,низкий,большая
Часть дома · 3 комнаты · 144 м² · 10 сот.,25000000.0,Есетби 18 — Сйтек кұишы,3,144.0,1,173611.11111111112,комфорт,низкий,большая
Часть дома · 6 комнат · 300 м² · 10000 сот.,35000000.0,А.Каукаев 178 — Школа N8. дет.сад Оркен Гор.Больница. Спорт школа.*Сулеймен*я Остановка,6,300.0,1,116666.66666666667,комфорт,низкий,большая
Отдельный дом · 2 комнаты · 120 м² · 7.8 сот.,42000000.0,"Алатауский р-н, мкр Саялы, Акшагыл 38",2,120.0,1,350000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 120 м² · 15 сот.,30000000.0,Жездинская 38/1 — В начале улицы,4,120.0,1,250000.0,комфорт,низкий,большая
